review_id,review_title,review_date,review_rating,review_content,review_location
6538cba967487260dd1916db,Can anyone find a customer service…,2023-10-25,1,Can anyone find a customer service contact number.not clear on website . I have purchased an item which I didn't know needed shipping and now it's hold at FedEx with shipping and holding charges. It's now been two weeks and nothing from the company. Once I receive this item I'll review again I've tried Facebook and Instagram but not got back to me.,GB
653887e64a3807cb02531bb6,Great company to deal with and the pump…,2023-10-25,5,Great company to deal with and the pump I bought is fantastic pump for house in Africa,GB
6538024e5a9c2f97df2ddf72,the balance is perfectly accurate.,2023-10-23,5,"After the callibration, the balance is perfectly accurate.I believe it will stay so accurate for a longer period of time.",HR
652e99faede3c53f556a3588,Quick and accurate delivery,2023-10-16,5,Quick and accurate delivery. Reasonable price,GB
652e2ffe45bd43942f08af3b,Great!Thank your very much!,2023-10-17,5,,IE
652ac5dd69c58718a0690202,"Pot ordered, returned and still no refund 7 weeks later",2023-10-14,1,"I paid for this product on the 9th of August. The pot was delivered to me on the 22nd of August and I effected a return on the same day. This was due to the website indicating that the product would have been delivered between 1-3 days. I received it over 2 weeks later. I didn't need the pot by then, as I had needed it for the 11th of August.I queried my refund several times since then to receive feedback stating ""we will continue to monitor this return and can refund you as soon as I get confirmation from our UK return centre. Rest assured, we are checking daily for the status of the parcel"" - seriously? I am extremely disappointed as it is now over 7 weeks later, and I have still not received a refund. I have contacted them again yesterday and I still have not had a response.This is unacceptable. Their customer service is shocking.",GB
6528467ca8782e36a9ef2239,Fast delivery/good value for money,2023-10-10,5,,RO
652541321855e31952a33738,I bought Iduction Cooker for £179…,2023-10-04,1,"We have returned the product to them on 12 October and they are not refunding the money, this confirms that these people are scammers. DO NOT BUY FROM THIS WEBSITE.I bought Iduction Cooker for £179 (INV500141188).Item delivered is faulty and I'm unable to contact the seller, there are no telephone or email address provided in the invoice or website.This company is a scam. I will now contact my bank to get my money returned to me.",GB
652311a3869431546e87775e,Laboratory power supply S-LS-117,2023-09-28,5,"I haven't had time to deal with the power supply yet due to other work. I did some tests and the voltage on this power supply seems pretty accurate, the current limit does its job. Parallel and serial mode work fine. This equipment has USB, serial and RJ45 connectors. The included CD contains drivers and programming software.The price of the device was very friendly. Shipping was very fast.So I like this device. I am satisfied with the purchase.",HU
651ee50f5ae03db6af4d9088,reliable company and nice product (greenhouse),2023-10-04,5,"Purchase proces 'mothers milk' pleasant and easy at the same time.I bought the greenhouse.Product in general is OK.We set it on the concrete foundation so it stand very solid. Great thinks are the gutters on both side so water is kept away.One concern are quite fast rusting screws and not fully closed roof windowall in all product looks promising :)Service of Expondo is fast and reliable, after rising concern about some spare parts we get it with no problem",PL
651d21da886ec81436b7d836,Great service and urgent feedback from…,2023-10-04,5,Great service and urgent feedback from company. Reliable and swift to response,SE
651c6d0bd04e9c105d755081,Brilliant experience,2023-10-03,5,Great experience and production communication was amazing though out the process would definitely recommend.,GB
651aa9cfb6f03586cb54fb76,Pitting on a stainless pot,2023-09-24,1,My stainless steel pot got pitting and customer care team sends  me a link what to do when black spots appear on steel!?!? Their products are very poor quality and produced in China then sold for a high price!!! Definitely not recommended.,IE
65196a72ca5f20e8e7785529,Offroad winch,2023-10-01,5,"Little complaints, due to unclear Installation Guide, all have been dealt with swiftly and effectively by Expondo. Recommend the Compny.",DE
6518542d4be41325de3a0bcd,Much better than expected!,2023-09-18,5,"Perfectly delivered. This machine was much better than I expected, of course I expected it to be perfect! So silent and you can slice it so thin that you can se through it! Even the hardest salami was sliced like a warm knife in butter. I really recommend this and the only thing I regret is that I didn't buy it sooner.",SE
6517ee277e96d0f9013c5714,Steel posts and straps,2023-09-28,5,"Ordered some stainless steelposts and straps for a new art gallery. Top notch quality product , superbly packed, swiftly delivered. I thought great value for the product quality. Could do with a little more communication - delivery turned up and it was only by chance that I was there. But bar that tiny criticism (easy to address) very good company to deal with.",GB
6516a460c86310a3c68f7a38,Ease of Use,2023-09-29,5,Nice and easy to follow and quick to fill in,GB
6514925842d6b202c17bb90c,Great value,2023-09-26,5,"Great value, good quality, very promptly delivered.",GB
6512e401d404ddce12c8f9c4,Impressive,2023-09-26,5,"Surprisingly had a decent experience after receiving faulty goods. Refunded, return arranged and gesture of goodwill too. Thanks Expondo!",IE
651195928a1da539cd7da187,Good quality product,2023-09-25,5,"Good quality product, service and product packaging",GB
6511601f80fac02db8231204,Post-warranty service,2023-08-28,5,"Thanks to resourceful customer service, my RCMB-2LA blender is working properly again.Elena from expondo GmbH has become my favorite person from the company. She solved my problem quickly and efficiently. It turns out that keeping a customer after warranty is as important as getting a new one. We are staying for a long time with products from exppondo.",NL
650d48f25a19ff3d42535bc7,Easy to order and the product arrived…,2023-09-21,5,Easy to order and the product arrived quickly,IE
650b32b6c6989b93db437d88,Good online shop,2023-09-20,5,Good online shop with bargain prices on their factory seconds,GB
6507047a7502847f0943ba07,Broken lab trolley,2023-08-21,1,Broken lab trolleyInstead of a lab trolley our clinic received a box with a pile of metal waste. The company cannot have been in good faith when the trolley was packed.We sent some photos of the trash we received.  We received a reply saying that we should sent some photos. That was exactly what we had just done.We waisted a lot of time dealing with the Expondos´s customer service.After many inquiries we got the money back.,DK
650698b75119abd01f14455b,Good site and delivered as promised,2023-09-15,5,Nice trade and from order on web site until I had my package took less than a week.,DK
65054a4c02cded1fdfd09189,The equipment was fairly priced…,2023-09-15,5,"The equipment was fairly priced compared to similar. The advert said 3 day’s delivery but it took 7 so planning the job was affected, however the saving & the equipment made me happy with the deal. 33% less than competitors. Excellent value.",GB
6504d1c8c698dfd6d5fe6f92,Communication is easy with them…,2023-08-14,1,Communication is easy with them replying but actually getting anything done is a nightmare. A month I’ve been trying to have a product returned (because of their website crashing we accidentally ordered two). Still no sign of someone collecting the one they dumped at my house that I didn’t want. Which I asked to be cancelled the day of purchase. Horrendous customer service.,GB
650464f76e1c6646a2dd1597,First time buyer,2023-09-05,5,First time buyer . Very happy with the purchase very happy with the level of service and quality of after purchase service too. Always kept me informed on the tracking of the purchase and once my purchase arrived they checked up on me to make sure I was happy ….,GB
64fdadf89b2d8bb46d452b74,Very good quality product,2023-09-05,5,"Very good quality product, well packed and delivered in good time. Very satisfied.",GB
64fd6a024e011bdc9384c375,Rubbish,2023-09-10,1,Rubbish my parcel (Parcel number:65687376151) was supposed to arrive in 1-3 working days. I ordered it on Tuesday. Now it's Sunday I still haven't got it and it shows at Customs since Friday 3 a.m.,GB
64fc957947e509249be3217f,kitchen enthusiasm.,2023-09-09,5,"II appreciate a good service ,Im satisfied with my buying.i will user at my home kitchen . Tanks you Expondo.com. l recommend to all enthusiasm,",NO
64f773f1bbab1ffe2e61dc09,everything was quick and professional,2023-09-05,4,"everything was ok, it was quick and professional.web shop is easy to use and gives a good description of goods.",HR
64f4db11d6cd4776e719493b,Quick and correct delivery👍,2023-08-31,5,,DK
64eefd034c152f4a7d6089cf,paid for 5lt water pot 18/08/23.,2023-08-30,2,paid for 5lt water pot 18/08/23.twelve days later still not received and deliverer claims that I no longer live at my address!!!All contact is in Polish! So it gets me nowhere.Do not recommend if buying from Britain,GB
64edb5d159a1f461dd03f8ac,Fabulous pots,2023-08-29,5,Really pleased with the pots. Delivery was very quick could not fault the company. Would recommend to others.,GB
64e7d9afe9bcf3c9c0695dd3,Great product arrived in very short…,2023-08-22,5,Great product arrived in very short time.,HR
64e689cbfb1204fbd8f29900,Excellent quality products and delivery…,2023-08-23,5,Excellent quality products and delivery with care ( delivery to uk is 8-14 days ) i receive my item in 8 days ;)Highly recommended,GB
64e35173cdd8f60dd7cf934c,I'am purcased the cornflakes stora ge…,2023-08-21,5,I'am purcased the cornflakes stora ge box tank great quality very nice and usefull the webshop recomended delivery very fast everything was perfect well done.,HR
64dfa578cdcc75c3ca72308e,No way to contact expondo.ch,2023-08-01,1,No way to contact expondo.chItem was paid and not shipped for 3 weeks.no phone number email etc.,CH
64d6ab086e7a34ff1532b3bc,Great quality product and in great…,2023-08-11,5,Great quality product and in great condition. No issue with expondo although bear in mind 1-3 days delivery may apply to some items but mine came from Poland and I don't recall seeing it could take around 2 weeks which I see as acceptable but I was expecting far sooner so just bare that in mind. May also have been due to stuff like a certain country trying to take over a bordering country which may also cause delays. #furussia,GB
64d3f92b5516c9043cc1df72,Excellent customer service,2023-07-27,5,I borrowed a brand new popcorn machine for a party. It was really nice looking and had two small doors made of glass.  Unfortunately one of the doors was shattered during the party. I contacted expondo customer service to buy a new door since the machine was originally supplied by them.Chrissie from expondo was an excellent help in a somewhat difficult situation. The door was not on stock right away but Chrissie contacted me as soon as it was available and I got a new door shipped to my home at a very reasonable price. Excellent service.,DK
64d38d0411e93d384055f33e,a trustworthy professional company,2023-08-09,4,a trustworthy professional companythey need to improve their customer communication.specifically they need acknowledge the order fast (less than 12 hours) via email and to mention possible delivery dates,GB
64d2b188b4e88f57d68da4b8,Excellent product at a good price,2023-08-08,5,,GB
64d09f5e4a749a4fef2ae27d,Very good product availability and…,2023-07-31,5,Very good product availability and excellent prices.The delivery was fast and the parcel was well packed.I would definitely reorder on this site.,FR
64cf60dbdda4069ee0f0a6e8,Highly recommended,2023-08-06,5,I'm excited about that part. Good quality and best workmanship. The price-performance ratio is right.,DE
64cd23fd26096e36f1a7cb6e,It’s a scam website and company,2023-08-04,1,It’s a scam website and company. They have no contact number or email on their website. Their website says delivery in 1-3 days but it’s taking 2-3 weeks. Complete SCAM! Don’t order from them.,PK
64ca794a2910a3174a272877,Good will not arrive on time  as promised,2023-08-02,3,"The reason I gave them 3 stars was not a flaw in the product but false advertising ,, it said 1/3 day’s estimated deliver it took almost 2 weeks ,, I needed for a party so I was disappointed,, also there is no email or telephone number to contact them ,, needs to be more professional",IE
64c9223d656a964ada6f4c3c,Delivery was as quick as it could be…,2023-07-29,5,Delivery was as quick as it could be seeing it was coming from abroad,GB
64c74d8670c6a2f2d84b749c,Feels like a scam,2023-07-25,1,"Feels like a scam, ordered product on basis 1-3 day delivery in UK, invoice stated the same. Tracking comes through after 24 hours, product in Poland and will be 7-10 working days. Raised this with expondo, they say its incorrect on the website and if I don't want it refuse delivery. Other items still advertised the same on website. Normally wouldn't be that bothered but needed item for birthday present and they really don't seem that bothered about customer service. Very dissapointed.",GB
64c580265f8a6fbb3c7e2d7e,Super quick delivery and great product,2023-07-28,5,Super quick delivery and great product. Definitely not the last time I buy something from here🤩👍🏻,DK
64c577884162de163a42e44d,Perfekt Product dilivery,2023-07-25,4,"Sligthly later delivery than announced. Product perfekt, value for money okay. The deliverer put the goods in front of the house without contakt. Thatcher wasn't okay.",DE
64c3747b3a0b9d16a92f3651,Spam like hell,2023-07-28,1,,DK
64c0fbbcc2b0639aeaba956a,"Undelivered , unfunctionally damaged, wont refund - i have made an order paid for it",2023-07-26,1,"I have made an order paid for it. And yet it keeps saying shipped and never shipped. Tracking keeps saying cant find shipment. It arrived in the end. Its.damaged to the point of not possiable to assemble fully. They wont refund full for unuseable product. Add insult to injury. The ceo owner is arrogant, the staff rude, aggressive, wont assist will offer variouse vouchers of 70, 100 etc. But not refund. I ordered a new item, i should.be able to assemble and use. Which it was not possiable. They discard item. So we did i have.email than say u are using partial which we are not. They going down hill. It was 14 damages in total on item 3 in places where it has to join another making it impossiable.My advice to everyone. Do not buy fron them. Google. Many shoppers are suffering. And they not taking responsibility. It worth risk losing your money. Is worth the hassle. Go to another distributor. They are not worth the risk.",GB
64c0c4ea58b5d5991cb056ad,NOT TRUSTWORTHY part 1 and 2,2023-07-14,1,ordered a product on 14 july paid by credit card but says product not yet shipped ..on site said shipping on day of payment ..tried to contact get only computer response trying by phone no luck...I DONT RECOMEND YOU BUY FROM THIS SITE!!!!!!!!!!!!!! Just got an email saying my problem has been resolved no explanation but tracking still says product still not shipped !!!! No direct reply form anybody there...WHAT A JOKE COMPANY!!!!!!,CH
64bf9ee55084d7d95bb5e917,Zero stars,2023-07-24,1,"Ordered yesterday, no email confirmation.  Tried to contact, no contact information, tried on Facebook, no reply !!!Scam site....AndNow they complain they want more information about this review ??Asking for a invoice number ..Well I would give you it if you sent me a receipt for my £164.00 purchase..UPDATE 28/07Tried to call number doesn't work no way of finding out my order number as signed out as a guest ,now going through bank for a charge backSTAY AWAY FROM THIS SCAM SITE",GB
64be5616193834b23798a56c,We ordered a filling machine which came…,2023-07-14,1,"We ordered a filling machine which came without an essential part. Expondo are no longer contactable on 01633 373642, the recorded announcement states the line “is down”, no alternative numbers or emails are given on the website.We are stuck with a piece of equipment we cannot use and no way of getting in touch with the supplier.Terrible customer service. Have they gone bust?!",GB
64bac496b20a156b25c5ea20,Value,2023-07-21,5,Value for money,GB
64b814d0339bc1ec317b2e2e,Great value for good quality products,2023-07-19,5,,GB
64aef104b2190187604fe0f3,Buying,2023-07-12,1,"Buying, no problem.Service, warranty? Not existing.",NO
64ad4a1efd03e89683497014,Very reliable supplier,2023-07-11,5,"Very reliable supplier, I’ve used them a number times over the last 2 years and I’m happy with the process, their products and their customer service.",GB
64a7f571cf0f7e9bed5f38a3,Excellent customer service 100%th from…,2023-07-07,5,Excellent customer service both from Expondo and from UPS . GREAT communication every day via email to track our parcel. We will definitely recommend purchasing from Expondo to our friends !,ES
649eee47c2187c7aff8ed843,TERRIBLE EXPERIENCE,2023-06-30,1,TERRIBLE EXPERIENCENEVER RECEIVED ITEM OR REFUNDABSOLUTELY AVOID,IT
6499a675ecd8bf646c7fa812,Good easy site to use but do not order…,2023-06-26,2,Good easy site to use but do not order big ticket items on COD this site wasted a week of my time by allowing me to select this as an option for purchase and when I checked my order it got cancelled rang them and they said no COD but offered on siteWaste of time,IE
6493613cbfc2466b3cf82235,Excellent product & it's performance…,2023-06-20,5,Excellent product & it's performance bit noisy though. Overall satisfying.,GB
64914fa3706f837cb10248e5,100% satisfied,2023-03-14,5,"100% satisfied, delivery time, product quality 10/10",SK
64900408c25232f94dcf9169,Delivery on time and product as…,2023-06-19,5,Delivery on time and product as described,IT
648eb824706f837cb100ffbf,Everything OK.,2023-04-17,5,,CZ
648e0cbb706f837cb100d779,Fast and easy to get,2023-03-19,5,,TR
648df1c7706f837cb100c81d,Very satisfied thnx,2023-06-07,5,,CZ
648d99ac69163fec0337d0c3,Wine cooler Royal Catering,2023-06-15,5,"Wine cooler which I wanted (Royal Catering 428 l).Delivery fast (just 2 days, which is great).Everything was okey.",CZ
648c55ddef842cf9456bbfb5,Very easy to deal with,2023-06-15,5,Very easy to deal with had no trouble with purchasing or delivery. All arrived in perfect condition and very fast,IE
6489b889706f837cb1fe8453,Delighted with camping fridge,2023-06-02,5,"Delighted with camping fridgeIt works well, is quiet and does not seem to run the car battery down too much. Very happy with this.",IE
6489ae346964ca2778215459,great prices and fast delivery,2023-06-14,5,,IE
64857ce4c423446286747e2c,Good prices,2023-05-26,5,"Good prices, fast delivery, good communication.",IE
6483362f706f837cb1fb4c6a,Very good concern and fast problem…,2023-06-08,5,Very good concern and fast problem solving to answer my question. They after service us trustable.,DE
64831ef9706f837cb1fb3adf,Good good jii,2023-06-04,5,,GB
648318a4c4234462867374f2,Bad service equipment was faulty raised…,2023-05-26,1,Bad service equipment was faulty raised a complaint till today no response,GB
6482e98d706f837cb1fb0f08,Reasonable price and excellent service,2023-04-30,5,,IE
648226aed2c60a3bba10e143,Great costumer support,2023-05-15,5,"Great costumer support, very good quality items and fast delivery.",DK
6481c87b7eb8764980d07d95,"Broken products,Terrible customer support",2023-06-01,1,"Terrible customer support, they send me a broken hotdog steamer with loose wire and ask me to fix the problem. Cheap products, bad quality!!! Avoid if possible",GB
647f6675e4a053a5b5c1b893,Waste of money and time,2023-06-06,1,"Ordered a doughnut machine £1,800. Product never left Poland and we have been refused a refund as they are saying they tried to deliver it. Shocking company and trading standards have been contacted.Employee spoken to : Horváth Àron",GB
647e06bb6f210b77115d848f,Fast and relyable delivery for a fair…,2023-06-02,5,Fast and relyable delivery for a fair price and of coarse reasonable prices and a good product quality.,DE
647dd2c5186825050de182a2,the bag is too small,2023-06-01,1,the bag is too small. not the correct measure. worthless,PT
647dce8fb62d7a9fe6b3b866,Complaint,2023-06-02,1,"""On Friday, May 2, 2023, we received a shipment (pizza oven) from you, order number 3002877, invoice number SK-10339.The invoice does not include our VAT identification number: SK2020477613.VAT in the amount of EUR 67.33 was incorrectly added to the price. We request a correction of the invoice and settlement of the difference.The package arrived in a damaged condition, for which we have a proof from the GLS courier. However, the device appeared visually undamaged, and its functionality will be tested during this week.""",SK
64770c94073791baeeb8d6b5,DO NOT ORDER FROM THIS SCAM COMPANY,2023-05-31,1,"Do not order from this website, they sent me a faulty product, a barber chair that I paid over €600 for. It is unusable and I have now sent three emails to rectify the problem and no response. Do yourself a favour, DO NOT ORDER FROM THIS SCAM COMPANY.",IE
6475b533b1f4963133ba46e9,Poor communication and unrealistic delivery statement,2023-05-26,1,Took 9 days to arrive when stated delivery 4-7 days.  I had to buy again from a supplier who were able to deliver next day.  No tracking or updates and the pump was required urgently,GB
